slug,school,name,title,cv_url,graduation_year,personal_url,hidden,google_scholar_url,alternative_name,graduation_school,faculty_directory_url,paper_list_url,bio
upenn_kevin_volpp,UPenn,Kevin Volpp,Professor of Medicine,https://faculty.wharton.upenn.edu/wp-content/uploads/2015/05/VolppPennCVmay2015circulate.pdf,,http://www.med.upenn.edu/ldichi/volpp.shtml,TRUE,https://scholar.google.com/citations?user=LWX5tyAAAAAJ&hl=en&oi=ao,,,https://www.wharton.upenn.edu/faculty/volpp.cfm,http://hcmg.wharton.upenn.edu/profile/volpp70/#research,
upenn_jessica_wachter,UPenn,Jessica Wachter,"Richard B. Worley Professor of Financial Management, Professor of Finance",https://faculty.wharton.upenn.edu/wp-content/uploads/2016/09/Wachtercv_13.pdf,2000,http://finance.wharton.upenn.edu/~jwachter/,,https://scholar.google.com/citations?user=-i2KYoQAAAAJ&hl=en&oi=ao,,,https://www.wharton.upenn.edu/faculty/wachterj.cfm,http://fnce.wharton.upenn.edu/profile/jwachter/#research,
upenn_susan_m_wachter,UPenn,Susan M Wachter,Albert Sussman Professor of Real Estate,https://faculty.wharton.upenn.edu/wp-content/uploads/2016/11/Wachter_CV_Aug2016_Version2-2.pdf,1969,http://real.wharton.upenn.edu/~wachter/index.html,,https://scholar.google.com/citations?user=pgOQmIcAAAAJ&hl=en&oi=ao,,,https://www.wharton.upenn.edu/faculty/wachter.cfm,http://real-estate.wharton.upenn.edu/profile/wachter/#research,
upenn_shingyi_wang,UPenn,Shing-Yi Wang,Assistant Professor of Business Economics and Public Policy,http://assets.wharton.upenn.edu/~was/cv.pdf,2008,http://assets.wharton.upenn.edu/~was/,,https://scholar.google.com/citations?user=pHHmC-wAAAAJ&hl=en&oi=ao,,,https://www.wharton.upenn.edu/faculty/wang.cfm,http://bepp.wharton.upenn.edu/profile/was/#research,
upenn_keith_w_weigelt,UPenn,Keith W Weigelt,Marks-Darivoff Family Professor,https://faculty.wharton.upenn.edu/wp-content/uploads/2012/05/05WEIGELTCV.pdf,1986,,,,,,https://www.wharton.upenn.edu/faculty/weigelt.cfm,http://mgmt.wharton.upenn.edu/profile/weigelt/#research,
upenn_kevin_werbach,UPenn,Kevin Werbach,Associate Professor of Legal Studies & Business Ethics,https://faculty.wharton.upenn.edu/wp-content/uploads/2016/11/Werbach-CV-2016.pdf,1994,http://werbach.com,,,,,https://www.wharton.upenn.edu/faculty/werbach.cfm,http://lgst.wharton.upenn.edu/profile/werbach/#research,
upenn_patti_williams,UPenn,Patti Williams,Ira A. Lipman Associate Professor of Marketing,https://faculty.wharton.upenn.edu/wp-content/uploads/2016/11/pw-vitae-January-2017-1.pdf,1999,,,https://scholar.google.com/citations?user=Rh121jwAAAAJ&hl=en&oi=ao,,,https://www.wharton.upenn.edu/faculty/williams.cfm,http://marketing.wharton.upenn.edu/profile/pattiw/#research,
upenn_sankey_v_williams,UPenn,Sankey V. Williams,Professor of Health Care Management,,,http://www.med.upenn.edu/apps/faculty/index.php/g346/p8832,,,,,https://www.wharton.upenn.edu/faculty/sankey.cfm,,
upenn_jerry_yoram_wind,UPenn,Jerry (Yoram) Wind,The Lauder Professor,https://faculty.wharton.upenn.edu/wp-content/uploads/2013/07/Jerry-Wind-CV-7.24.13.pdf,1967,,,,Yoram Wind,,https://www.wharton.upenn.edu/faculty/windj.cfm,http://marketing.wharton.upenn.edu/profile/windj/#research,
upenn_maisy_wong,UPenn,Maisy Wong,Assistant Professor of Real Estate,http://real.wharton.upenn.edu/~maisy/documents/MaisyWong_Upenn_CV.pdf,2008,http://maisy.wharton.upenn.edu,,https://scholar.google.com/citations?user=TckSu_sAAAAJ&hl=en&oi=ao,,,https://www.wharton.upenn.edu/faculty/wongm.cfm,http://real-estate.wharton.upenn.edu/profile/maisy/#research,
upenn_tyler_wry,UPenn,Tyler Wry,Assistant Professor of Management,https://faculty.wharton.upenn.edu/wp-content/uploads/2016/09/CV---Wharton-formatting---September-2016---to-post.pdf,2012,,,http://scholar.google.com/citations?hl=en&user=OetP6ucAAAAJ&view_op=list_works&sortby=pubdate,,,https://www.wharton.upenn.edu/faculty/tyler-wry.cfm,http://mgmt.wharton.upenn.edu/profile/twry/#research,
upenn_lynn_wu,UPenn,Lynn Wu,Assistant Professor,https://faculty.wharton.upenn.edu/wp-content/uploads/2015/10/LWU-CV-may2015.pdf,2011,,,https://scholar.google.com/citations?user=I58-jXkAAAAJ&hl=en&oi=ao,,,https://www.wharton.upenn.edu/faculty/lynn-wu.cfm,http://opimweb.wharton.upenn.edu/profile/wulynn/#research,
upenn_abraham_j_wyner,UPenn,Abraham J. Wyner,Professor of Statistics,https://faculty.wharton.upenn.edu/wp-content/uploads/2016/06/Academic-CV-2016.pdf,1993,,,https://scholar.google.com/citations?user=3aryrccAAAAJ&hl=en&oi=ao,,,https://www.wharton.upenn.edu/faculty/wyner.cfm,http://statistics.wharton.upenn.edu/profile/ajw/#research,
upenn_amir_yaron,UPenn,Amir Yaron,Robert Morris Professor of Banking,,,http://savage.wharton.upenn.edu/,,https://scholar.google.com/citations?user=du3q9RwAAAAJ&hl=en&oi=ao,,,https://www.wharton.upenn.edu/faculty/yaron.cfm,http://fnce.wharton.upenn.edu/profile/yarona/#research,
upenn_pinar_yildirim,UPenn,Pinar Yildirim,Assistant Professor of Marketing,https://tpyildirim.files.wordpress.com/2016/12/cv_yildirim_2016_public.pdf,2012,http://tpyildirim.wordpress.com/,,https://scholar.google.com/citations?user=zLqW0y0AAAAJ&hl=en,,,https://www.wharton.upenn.edu/faculty/yildirim.cfm,http://marketing.wharton.upenn.edu/profile/pyild/#research,
upenn_bilge_yilmaz,UPenn,Bilge Yilmaz,"Wharton Private Equity Professor, Professor of Finance; Director, Wharton Alternative Investments Initiative",,,,,,,,https://www.wharton.upenn.edu/faculty/yilmaz.cfm,http://fnce.wharton.upenn.edu/profile/yilmaz/#research,
upenn_david_zaring,UPenn,David Zaring,Associate Professor of Legal Studies & Business Ethics,https://faculty.wharton.upenn.edu/wp-content/uploads/2016/11/Zaring-resume-120216.pdf,2002,,,https://scholar.google.com/citations?user=53RMz9YAAAAJ&hl=en&oi=ao,,,https://www.wharton.upenn.edu/faculty/zaring.cfm,http://lgst.wharton.upenn.edu/profile/zaring/#research,
upenn_nancy_zhang,UPenn,Nancy Zhang,Associate Professor of Statistics,https://faculty.wharton.upenn.edu/wp-content/uploads/2016/06/Zhang_CV.pdf,2005,,,,,,https://www.wharton.upenn.edu/faculty/nancy-zhang.cfm,http://statistics.wharton.upenn.edu/profile/nzh/#research,
upenn_z_john_zhang,UPenn,Z. John Zhang,Murrel J. Ades Professor,https://faculty.wharton.upenn.edu/wp-content/uploads/2012/04/Vitae2009.pdf,1989,,,https://scholar.google.com/citations?user=Wg5w8Z4AAAAJ&hl=en&oi=ao,,,https://www.wharton.upenn.edu/faculty/zhang.cfm,http://marketing.wharton.upenn.edu/profile/zjzhang/#research,
upenn_linda_zhao,UPenn,Linda Zhao,Professor of Statistics,,,http://www-stat.wharton.upenn.edu/~lzhao/,,,,,https://www.wharton.upenn.edu/faculty/zhao.cfm,http://statistics.wharton.upenn.edu/profile/lzhao/#research,
upenn_minyuan_zhao,UPenn,Minyuan Zhao,Associate Professor of Management,https://faculty.wharton.upenn.edu/wp-content/uploads/2016/02/Minyuan-Zhao-CV-2016.pdf,2004,,,https://scholar.google.com/citations?user=F6rEZ8QAAAAJ&hl=en&oi=ao,,,https://www.wharton.upenn.edu/faculty/zhaom.cfm,http://mgmt.wharton.upenn.edu/profile/myzhao/#research,
upenn_frank_zhou,UPenn,Frank Zhou,Assistant Professor of Accounting,https://faculty.wharton.upenn.edu/wp-content/uploads/2016/07/Zhou-July-2016.pdf,2017,,,,,,https://accounting.wharton.upenn.edu/profile/33019/,,
upenn_john_yiran_zhu,UPenn,John Yiran Zhu,Assistant Professor of Finance,,,https://sites.google.com/site/johnyiranzhu/,,,,,https://www.wharton.upenn.edu/faculty/zhu.cfm,,
upenn_pavel_zryumov,UPenn,Pavel Zryumov,Assistant Professor of Finance,http://pzryumov.github.io/files/pavelzryumov_cv.pdf,2015,http://pzryumov.github.io/,,,,,https://fnce.wharton.upenn.edu/profile/30331/,http://fnce.wharton.upenn.edu/profile/pzryumov/#research,
yale_lisa_b_kahn,Yale,Lisa B. Kahn,Associate Professor of Economics,http://faculty.som.yale.edu/lisakahn/documents/KahnCV_perm.pdf,2008,,,http://scholar.google.com/citations?user=vD69c2sAAAAJ&hl=en,,,http://faculty.som.yale.edu/lisakahn/,,
yale_jason_abaluck,Yale,Jason Abaluck,Assistant Professor of Economics,,,,,,,,http://som.yale.edu/jason-abaluck,http://som.yale.edu/publications/faculty/jason.abaluck-at-yale.edu,
yale_saed_alizamir,Yale,Saed Alizamir,Assistant Professor of Operations,,,,,,,,http://som.yale.edu/saed-alizamir,http://som.yale.edu/publications/faculty/saed.alizamir-at-yale.edu,
yale_rick_antle,Yale,Rick Antle,William S. Beinecke Professor of Accounting,,,,,,,,http://som.yale.edu/rick-antle,http://som.yale.edu/publications/faculty/rick.antle-at-yale.edu,
yale_david_bach,Yale,David Bach,Senior Associate Dean for the Executive MBA and Global Programs & Professor in the Practice of Management,,,,,https://scholar.google.com/citations?user=20oiaIsAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/david-bach,http://som.yale.edu/publications/faculty/david.bach-at-yale.edu,
yale_nicholas_c_barberis,Yale,Nicholas C. Barberis,Stephen and Camille Schramm Professor of Finance,,,http://faculty.som.yale.edu/nicholasbarberis/,,https://scholar.google.com/citations?user=NBHzXdgAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/nicholas-c-barberis,http://som.yale.edu/publications/faculty/nick.barberis-at-yale.edu,
yale_james_n_baron,Yale,James N. Baron,William S. Beinecke Professor of Management,http://som.yale.edu/sites/default/files/files/baron_vita_JUN14.pdf,1982,,,https://scholar.google.com/citations?user=sNqks4AAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/james-n-baron,http://som.yale.edu/publications/faculty/james.baron-at-yale.edu,
yale_paul_bracken,Yale,Paul Bracken,Professor of Management & Professor of Political Science,,,,,,,,http://som.yale.edu/paul-bracken,http://som.yale.edu/publications/faculty/paul.bracken-at-yale.edu,
yale_victoria_l_brescoll,Yale,Victoria L. Brescoll,Associate Professor of Organizational Behavior,http://som.yale.edu/sites/default/files/files/Brescoll%20CV%20May%202014.pdf,2006,,,http://scholar.google.com/citations?user=d3nvihEAAAAJ&hl=en,,,http://som.yale.edu/victoria-l-brescoll,http://som.yale.edu/publications/faculty/victoria.brescoll-at-yale.edu,
yale_daylian_cain,Yale,Daylian Cain,Associate Professor of Management and Marketing,http://som.yale.edu/sites/default/files/Daylian%20Cain%20-%20CV%202016.pdf,2007,,,https://scholar.google.com/citations?user=MTwVFZAAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/daylian-cain,http://som.yale.edu/publications/faculty/daylian.cain-at-yale.edu,
yale_lorenzo_caliendo,Yale,Lorenzo Caliendo,Associate Professor of Economics,http://faculty.som.yale.edu/lorenzocaliendo/Curriculum%20Vitae%20Lorenzo%20Caliendo.pdf,2010,https://sites.google.com/site/lorenzocaliendo/,,https://scholar.google.com/citations?user=2y0XBfQAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/lorenzo-caliendo,http://som.yale.edu/publications/faculty/lorenzo.caliendo-at-yale.edu,
yale_rodrigo_canales,Yale,Rodrigo Canales,Associate Professor of Organizational Behavior,http://som.yale.edu/sites/default/files/files/canalesr_cv.pdf,2008,,,https://scholar.google.com/citations?user=TUt5VNMAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/rodrigo-canales,http://som.yale.edu/publications/faculty/rodrigo.canales-at-yale.edu,
yale_zoë_chance,Yale,Zoë Chance,Assistant Professor of Marketing,http://faculty.som.yale.edu/zoechance/documents/Yale_OptumHealth_whitepaper_final_005.pdf,2011,http://faculty.som.yale.edu/zoechance/index.html,,https://scholar.google.com/citations?user=Sa-i_O0AAAAJ&hl=en&oi=ao,,,http://som.yale.edu/zoe-chance,http://som.yale.edu/publications/faculty/zoe.chance-at-yale.edu,
yale_zhiwu_chen,Yale,Zhiwu Chen,Professor of Finance,http://www.som.yale.edu/Faculty/zc25/chen-vita.html,,http://faculty.som.yale.edu/zhiwuchen/,,https://scholar.google.com/citations?user=dG3qhHsAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/zhiwu-chen,http://som.yale.edu/publications/faculty/zhiwu.chen-at-yale.edu,
yale_judith_a_chevalier,Yale,Judith A. Chevalier,William S. Beinecke Professor of Finance and Economics,http://som.yale.edu/sites/default/files/files/chevalier_cv_July2014.pdf,1993,,,https://scholar.google.com/citations?user=fWCRDw0AAAAJ&hl=en&oi=ao,,,http://som.yale.edu/judith-chevalier,http://som.yale.edu/publications/faculty/judith.chevalier-at-yale.edu,
yale_james_choi,Yale,James Choi,Professor of Finance,,,http://faculty.som.yale.edu/jameschoi/,,https://scholar.google.com/citations?user=seyQlMwAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/james-choi,http://som.yale.edu/publications/faculty/james.choi-at-yale.edu,
yale_jason_dana,Yale,Jason Dana,Assistant Professor of Management and Marketing,http://som.yale.edu/sites/default/files/files/Dana_CV.pdf,2006,,,https://scholar.google.com/citations?user=BzuH5QoAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/jason-dana,http://som.yale.edu/publications/faculty/jason.dana-at-yale.edu,
yale_joyee_deb,Yale,Joyee Deb,Assistant Professor of Economics,,,,,https://scholar.google.com/citations?user=bkTkkQcAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/joyee-deb,,
yale_ravi_dhar,Yale,Ravi Dhar,George Rogers Clark Professor of Management and Marketing & Director of the Center for Customer Insights,http://faculty.som.yale.edu/ravidhar/cv.pdf,1992,http://faculty.som.yale.edu/ravidhar/,,https://scholar.google.com/citations?user=Lmxn948AAAAJ&hl=en&oi=ao,,,http://som.yale.edu/ravi-dhar,http://som.yale.edu/publications/faculty/ravi.dhar-at-yale.edu,
yale_julia_dibenigno,Yale,Julia DiBenigno,Assistant Professor of Organizational Behavior,,,,,,,,http://som.yale.edu/julia-dibenigno,http://som.yale.edu/publications/faculty/Julia.DiBenigno-at-yale.edu,
yale_florian_ederer,Yale,Florian Ederer,Assistant Professor of Economics,http://faculty.som.yale.edu/florianederer/finals.pdf,2009,http://faculty.som.yale.edu/florianederer/,,https://scholar.google.com/citations?user=HyWYUoMAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/florian-ederer,http://som.yale.edu/publications/faculty/florian.ederer-at-yale.edu,
yale_constança_estevessorenson,Yale,Constança Esteves-Sorenson,Assistant Professor of Management,http://faculty.som.yale.edu/ConstancaEstevesSorenson/cv.pdf,2009,http://faculty.som.yale.edu/ConstancaEstevesSorenson/index.html,,,,,http://som.yale.edu/constan%C3%A7a-esteves-sorenson,http://som.yale.edu/publications/faculty/constanca.esteves-sorenson-at-yale.edu,
yale_jonathan_s_feinstein,Yale,Jonathan S. Feinstein,John G. Searle Professor of Economics and Management,http://www.jonathanfeinstein.com/,,http://www.jonathanfeinstein.com/,,,,,http://som.yale.edu/jonathan-s-feinstein,http://som.yale.edu/publications/faculty/jonathan.feinstein-at-yale.edu,
yale_shane_frederick,Yale,Shane Frederick,Professor of Marketing,http://som.yale.edu/sites/default/files/files/fredericks_CV.pdf,1999,,,https://scholar.google.com/citations?user=XaOmQk4AAAAJ&hl=en&oi=ao,,,http://som.yale.edu/shane-frederick,http://som.yale.edu/publications/faculty/shane.frederick-at-yale.edu,
yale_stanley_j_garstka,Yale,Stanley J. Garstka,Professor in the Practice of Management,,,,,,,,http://som.yale.edu/stanley-j-garstka,http://som.yale.edu/publications/faculty/stanley.garstka-at-yale.edu,
yale_william_n_goetzmann,Yale,William N. Goetzmann,Edwin J. Beinecke Professor of Finance and Management Studies & Director of the International Center for Finance,http://viking.som.yale.edu/Vitae_current.pdf,1990,http://viking.som.yale.edu/,,https://scholar.google.com/citations?user=5-5LnscAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/william-n-goetzmann,http://som.yale.edu/publications/faculty/william.goetzmann-at-yale.edu,
yale_gary_b_gorton,Yale,Gary B. Gorton,Frederick Frank Class of 1954 Professor of Management & Professor of Finance,http://faculty.som.yale.edu/Downloads/cv.pdf,,http://faculty.som.yale.edu/garygorton,,https://scholar.google.com/citations?user=gUmhh8EAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/gary-b-gorton,http://som.yale.edu/publications/faculty/gary.gorton-at-yale.edu,
yale_zeqiong_huang,Yale,Zeqiong Huang,Assistant Professor of Accounting,http://som.yale.edu/sites/default/files/ZeqiongHuangCV.pdf,2016,,,,,,http://som.yale.edu/zeqiong-huang,http://som.yale.edu/publications/faculty/zeqiong.huang-at-yale.edu,
yale_jonathan_e_ingersoll_jr,Yale,Jonathan E. Ingersoll Jr.,Adrian C. Israel Professor of International Trade and Finance,http://faculty.som.yale.edu/jonathaningersoll/cv.pdf,1976,http://faculty.som.yale.edu/jonathaningersoll/,,https://scholar.google.com/citations?user=WetRd_cAAAAJ&hl=en&oi=sra,,,http://som.yale.edu/jonathan-e-ingersoll-jr,http://som.yale.edu/publications/faculty/jonathan.ingersoll-at-yale.edu,
yale_anjani_jain,Yale,Anjani Jain,Senior Associate Dean for the MBA Program & Professor in the Practice of Management,,,,,,,,http://som.yale.edu/anjani-jain,http://som.yale.edu/publications/faculty/anjani.jain-at-yale.edu,
yale_edward_h_kaplan,Yale,Edward H. Kaplan,"William N. and Marie A. Beach Professor of Operations Research, Professor of Public Health & Professor of Engineering",http://faculty.som.yale.edu/EdKaplan/cv.pdf,1984,http://faculty.som.yale.edu/EdKaplan/,,https://scholar.google.com/citations?user=NwKi_KwAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/edward-h-kaplan,http://som.yale.edu/publications/faculty/edward.kaplan-at-yale.edu,
yale_ivana_v_katic,Yale,Ivana V. Katic,Assistant Professor of Organizational Behavior,,,,,,,,http://som.yale.edu/ivana-v-katic,,
yale_sang_kim,Yale,Sang Kim,Associate Professor of Operations Management,http://faculty.som.yale.edu/sangkim/SangKim-CV.pdf,2008,http://faculty.som.yale.edu/sangkim/,,https://scholar.google.com/citations?user=nNmPC7kAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/sang-kim,http://som.yale.edu/publications/faculty/sang.kim-at-yale.edu,
yale_marissa_king,Yale,Marissa King,Professor of Organizational Behavior,http://som.yale.edu/sites/default/files/files/cv_MarissaKing_1_21_15.pdf,2008,,,https://scholar.google.com/citations?user=OLIII7kAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/marissa-d-king,http://som.yale.edu/publications/faculty/marissa.king-at-yale.edu,
yale_kalin_kolev,Yale,Kalin Kolev,Assistant Professor of Accounting,http://som.yale.edu/sites/default/files/KalinKolev_CV_20160719.pdf,2009,,,https://scholar.google.com/citations?user=M-mX1EMAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/kalin-kolev,http://som.yale.edu/publications/faculty/kalin.kolev-at-yale.edu,
yale_balázs_kovács,Yale,Balázs Kovács,Assistant Professor of Organizational Behavior,http://som.yale.edu/sites/default/files/CV_Kovacs_2016_November.pdf,2009,,,https://scholar.google.com/citations?user=9wNfV58AAAAJ&hl=en&oi=ao,,,http://som.yale.edu/balazs-kovacs,http://som.yale.edu/publications/faculty/balazs.kovacs-at-yale.edu,
yale_michael_kraus,Yale,Michael Kraus,Assistant Professor of Organizational Behavior,http://www.michaelwkraus.com/s/cv-kraus-spring2017.pdf,2010,http://www.michaelwkraus.com,,https://scholar.google.com/citations?user=4wHHWhkAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/michael-kraus,,
yale_vineet_kumar,Yale,Vineet Kumar,Assistant Professor of Marketing,http://faculty.som.yale.edu/vineetkumar/VineetKumarCV.pdf,,http://faculty.som.yale.edu/vineetkumar/,,,,,http://som.yale.edu/vineet-kumar,,
yale_donald_lee,Yale,Donald Lee,Associate Professor of Operations,http://faculty.som.yale.edu/donaldlee/cv/cv.pdf,,http://faculty.som.yale.edu/donaldlee/,,https://scholar.google.com/citations?user=mFgQ2-8AAAAJ&hl=en&oi=ao,,,http://som.yale.edu/donald-lee,http://som.yale.edu/publications/faculty/donald.lee-at-yale.edu,
yale_alina_lerman,Yale,Alina Lerman,Assistant Professor of Accounting,http://faculty.som.yale.edu/alinalerman/cv.pdf,2011,http://faculty.som.yale.edu/alinalerman/,,,,,http://som.yale.edu/alina-lerman,http://som.yale.edu/publications/faculty/alina.lerman-at-yale.edu,
yale_james_a_levinsohn,Yale,James A. Levinsohn,"Director of the Jackson Institute for Global Affairs, Charles W. Goodyear Professor in Global Affairs & Professor of Economics and Management",https://campuspress.yale.edu/levinsohn/files/2010/10/myvitae2.pdf,1988,http://levinsohn.commons.yale.edu/,,,,,http://som.yale.edu/james-levinsohn,http://som.yale.edu/publications/faculty/james.levinsohn-at-yale.edu,
yale_song_ma,Yale,Song Ma,Assistant Professor of Finance,http://faculty.som.yale.edu/songma/files/songma_cv.pdf,2016,http://faculty.som.yale.edu/songma/,,https://scholar.google.com/citations?user=tbim33kAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/song-ma,http://som.yale.edu/publications/faculty/song.ma-at-yale.edu,
yale_vahideh_manshadi,Yale,Vahideh Manshadi,Assistant Professor of Operations,,,,,https://scholar.google.com/citations?user=pWRtbiMAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/vahideh-manshadi,http://som.yale.edu/publications/faculty/vahideh.manshadi-at-yale.edu,
yale_andrew_metrick,Yale,Andrew Metrick,Michael H. Jordan Professor of Finance and Management,http://faculty.som.yale.edu/documents/metrick%20cv.pdf,1994,http://faculty.som.yale.edu/andrewmetrick,,https://scholar.google.com/citations?user=ZiZljbAAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/andrew-metrick,http://som.yale.edu/publications/faculty/andrew.metrick-at-yale.edu,
yale_ahmed_mushfiq_mobarak,Yale,Ahmed Mushfiq Mobarak,Professor of Economics,,,http://faculty.som.yale.edu/mushfiqmobarak,,https://scholar.google.com/citations?user=KRXr5_oAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/ahmed-mushfiq-mobarak,http://som.yale.edu/publications/faculty/ahmed.mobarak-at-yale.edu,
yale_alan_moreira,Yale,Alan Moreira,Assistant Professor of Finance,http://faculty.som.yale.edu/alanmoreira/CV.pdf,2011,http://faculty.som.yale.edu/alanmoreira/index.html,,https://scholar.google.com/citations?user=qnq119sAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/alan-moreira,,
yale_tobias_j_moskowitz,Yale,Tobias J. Moskowitz,"Dean Takahashi ’80 B.A., ’83 M.P.P.M. Professor of Finance",http://faculty.som.yale.edu/Tobiasmoskowitz/cv.pdf,1998,http://faculty.som.yale.edu/Tobiasmoskowitz/,,https://scholar.google.com/citations?user=q9g8tuAAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/tobias-j-moskowitz,,
yale_justin_murfin,Yale,Justin Murfin,Associate Professor of Finance,http://som.yale.edu/sites/default/files/Justin_Murfin_cv.pdf,2010,http://faculty.som.yale.edu/JustinMurfin/,,,,,http://som.yale.edu/justin-murfin,http://som.yale.edu/publications/faculty/justin.murfin-at-yale.edu,
yale_barry_nalebuff,Yale,Barry Nalebuff,Milton Steinbach Professor of Management,http://faculty.som.yale.edu/BJNcv.pdf,,http://faculty.som.yale.edu/barrynalebuff,,https://scholar.google.com/citations?user=fSuevPQAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/barry-nalebuff,http://som.yale.edu/publications/faculty/barry.nalebuff-at-yale.edu,
yale_george_e_newman,Yale,George E. Newman,Associate Professor of Management and Marketing,http://som.yale.edu/sites/default/files/files/CV_Oct_2014_newman.pdf,2008,http://faculty.som.yale.edu/georgenewman/,,https://scholar.google.com/citations?user=3Exv3SEAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/george-e-newman,http://som.yale.edu/publications/faculty/george.newman-at-yale.edu,
yale_marina_niessner,Yale,Marina Niessner,Assistant Professor of Finance,http://som.yale.edu/sites/default/files/files/Niessner_CV.pdf,2013,http://faculty.som.yale.edu/marinaniessner/index.html,,https://scholar.google.com/citations?user=L6-sLQ0AAAAJ&hl=en&oi=ao,,,http://som.yale.edu/marina-niessner,,
yale_nathan_novemsky,Yale,Nathan Novemsky,Professor of Marketing,http://som.yale.edu/sites/default/files/files/Nathan%20CV%20April%202014.pdf,2000,,,https://scholar.google.com/citations?user=UBypGzIAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/nathan-novemsky,,
yale_amandine_odybrasier,Yale,Amandine Ody-Brasier,Assistant Professor of Organizational Behavior,http://som.yale.edu/sites/default/files/CV_Ody-Brasier.pdf,2012,,,,,,http://som.yale.edu/amandine-ody-brasier,http://som.yale.edu/publications/faculty/amandine.ody-brasier-at-yale.edu,
yale_aniko_öry,Yale,Aniko Öry,Assistant Professor of Marketing,,2007,https://sites.google.com/site/anikooery/,,https://scholar.google.com/citations?user=aodXJqMAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/aniko-oery,,
yale_sharon_m_oster,Yale,Sharon M. Oster,Frederic D. Wolfe Professor of Management and Entrepreneurship,http://som.yale.edu/sites/default/files/files/osterS_CV.pdf,1974,,,,,,http://som.yale.edu/sharon-m-oster,http://som.yale.edu/publications/faculty/sharon.oster-at-yale.edu,
yale_edieal_j_pinker,Yale,Edieal J. Pinker,Deputy Dean and Professor of Operations Research,,,,,https://scholar.google.com/citations?user=wOzwc4UAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/edieal-j-pinker,http://som.yale.edu/publications/faculty/edieal.pinker-at-yale.edu,
yale_benjamin_polak,Yale,Benjamin Polak,"Yale University Provost, William C. Brainard Professor of Economics & Professor of Management",,,,,,,,http://som.yale.edu/benjamin-polak,http://som.yale.edu/publications/faculty/benjamin.polak-at-yale.edu,
yale_douglas_w_rae,Yale,Douglas W. Rae,Richard S. Ely Professor of Management & Professor of Political Science,,,,,,,,http://som.yale.edu/douglas-w-rae,http://som.yale.edu/publications/faculty/douglas.rae-at-yale.edu,
yale_taly_reich,Yale,Taly Reich,Assistant Professor of Marketing,http://som.yale.edu/sites/default/files/Reich_Taly_CV_06_2016.pdf,2014,,,,,,http://som.yale.edu/taly-reich,http://som.yale.edu/publications/faculty/taly.reich-at-yale.edu,
yale_k_geert_rouwenhorst,Yale,K. Geert Rouwenhorst,Robert B. and Candice J. Haas Professor of Corporate Finance & Deputy Director of the International Center for Finance,,,,,https://scholar.google.com/citations?user=-VbUQcgAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/k-geert-rouwenhorst,http://som.yale.edu/publications/faculty/k.rouwenhorst-at-yale.edu,
yale_peter_k_schott,Yale,Peter K. Schott,Juan Trippe Professor of International Economics,http://faculty.som.yale.edu/peterschott/files/research/papers/land_abundance.pdf,,http://faculty.som.yale.edu/peterschott,,https://scholar.google.com/citations?user=rWYo45IAAAAJ&hl=en&oi=ao,,,http://som.yale.edu/peter-k-schott,http://som.yale.edu/publications/faculty/peter.schott-at-yale.edu,
yale_fiona_m_scott_morton,Yale,Fiona M. Scott Morton,Theodore Nierenberg Professor of Economics,http://som.yale.edu/sites/default/files/CV%20Scott%20Morton.pdf,1994,http://faculty.som.yale.edu/fionascottmorton/,,,,,http://som.yale.edu/fiona-m-scott-morton,http://som.yale.edu/publications/faculty/fiona.scottmorton-at-yale.edu,
yale_subrata_k_sen,Yale,Subrata K. Sen,"Joseph F. Cullman 3rd Professor of Organization, Management, and Marketing",,,,,,,,http://som.yale.edu/subrata-k-sen,http://som.yale.edu/publications/faculty/subrata.sen-at-yale.edu,
